,store_id,address,town,state,zip_code,phone_number,bisc_gravy,store_open_date,store_latitude,store_longitude
0,3721,4929 State Line Ave,Texarkana,TEXAS,75503,9037926624,0,1976-08-10,33.464466,-94.043591
1,2833,1401 S Baltimore,Kirksville,MISSOURI,63501,6606655663,0,1974-07-02,40.184546,-92.571497
2,23684,3231 Northdale Blvd,Coon Rapids,MINNESOTA,55433,7635060060,0,2001-01-19,45.199334,-93.346111
3,729,4777 Allentown Road Se,Suitland,MARYLAND,20746,3017351641,0,1965-05-05,38.821794,-76.886498
4,34842,3201 Louisiana Ave,Lafayette,LOUISIANA,70501,3372640479,0,2012-02-02,30.264405,-91.993171
5,6523,1 Central St,Circle Pines,MINNESOTA,55014,7637803937,0,1983-01-31,45.140766,-93.163307
6,6489,3631 Cortez Rd W,Bradenton,FLORIDA,34210,9417569882,0,1982-11-24,27.462064,-82.598545
7,3371,5911 Us Highway 1 North,Jacksonville,FLORIDA,32209,9047654016,0,1975-07-09,30.370077,-81.723272
8,683,45 Thomaston Ave,Waterbury,CONNECTICUT,06702,2037573524,0,1964-09-29,41.558694,-73.053008
9,12970,12616 Sherman Way,North Hollywood,CALIFORNIA,91605,8189824304,0,1995-12-30,34.200989,-118.407985
10,6173,3301 Battleground Ave,Greensboro,NORTH CAROLINA,27410,3362889107,1,1982-05-18,36.120505,-79.843514
11,29323,3430 Libbey Rd,Perrysburg,OHIO,43551,4198376300,1,2002-12-09,41.522693,-83.462233
12,2999,16 Ecorse Rd,Ypsilanti,MICHIGAN,48198,7344858416,0,1974-08-29,42.240902,-83.599434
13,2130,1075 Lincoln Way E,Chambersburg,PENNSYLVANIA,17201,7172634601,0,1972-08-09,39.930338,-77.638894
14,12423,8005 Hwy 72 W,Madison,ALABAMA,35758,2567229584,0,1994-08-31,34.75182,-86.749355
15,17621,902 Swede Gulch Rd,Golden,COLORADO,80401,3035265810,0,1996-05-22,39.699863,-105.329575
16,20552,999 E Mount Pleasant Rd,Evansville,INDIANA,47725,8128679003,1,1997-07-09,38.057281,-87.546009
17,27297,506 Boones Creek Rd,Jonesborough,TENNESSEE,37659,4239131761,1,2001-08-30,36.300734,-82.467166
18,34141,19915 Stone Oak Parkway,San Antonio,TEXAS,78258,2104902988,0,2010-08-19,29.642402,-98.489879
19,30801,605 East Lake Street,Tawas City,MICHIGAN,48730,9893623956,0,2005-10-28,44.27567,-83.505262
20,7298,2394 Chestnut Ne,Orangeburg,SOUTH CAROLINA,29115,8035365090,1,1984-12-07,33.521646,-80.882462
21,2560,515 E Main St,Southbridge,MASSACHUSETTS,01550,5087642196,0,1973-10-09,42.06863,-72.009109
22,12073,1394 Military Street S,Hamilton,ALABAMA,35570,2059214323,1,1992-06-03,34.123882,-87.990296
23,25300,2610 La Porte Ave,Valparaiso,INDIANA,46383,2195485864,0,2001-05-01,41.468017,-87.028993
24,16899,12801 Fm 620 N,Austin,TEXAS,78750,5122191194,0,1998-05-12,30.465483,-97.80319
25,17271,3100 West Bert Kouns Industrial Loop,Shreveport,LOUISIANA,71118,3186870407,1,1995-12-20,32.402846,-93.815064
26,18184,101 S 25th St,Harrisburg,PENNSYLVANIA,17111,7172320008,0,1996-07-18,40.271467,-76.844257
27,7762,208 Dyckman St,Manhattan,NEW YORK,10040,2125692909,0,1986-02-26,40.86508,-73.927202
28,34511,41710 W Maricopa Casa Grande Highway,Maricopa,ARIZONA,85138,5205686714,0,2015-04-07,33.037128,-112.014887
29,17764,1858 E Main St,Torrington,CONNECTICUT,06790,8606268008,0,1996-10-10,41.82062,-73.078732
30,8182,327 Washington  St.,Madison,VIRGINIA,22727,5409489036,1,1997-06-11,38.38002,-78.252563
31,7277,464 South Blvd,Brewton,ALABAMA,36426,2518674540,1,1984-11-21,31.100326,-87.07919
32,2075,408 South Street,Front Royal,VIRGINIA,22630,5406355365,0,1972-05-11,38.911897,-78.188396
33,25615,4952 Pepperchase Dr,Southaven,MISSISSIPPI,38671,6627962000,0,2001-12-31,34.933003,-89.998754
34,12566,25145 W Dorris Ave,Coalinga,CALIFORNIA,93210,5599353614,0,1993-06-17,36.253913,-120.249507
35,15309,223 5th St,Beverly,OHIO,45715,7409842278,1,1995-08-28,39.548103,-81.637704
36,36469,1798 N Falls Blvd,Wynne,ARKANSAS,72396,8705870392,0,2017-04-27,35.242225,-90.782123
37,28477,10505 W Broadway St,Pearland,TEXAS,77584,7134366334,0,2003-03-19,29.558102,-95.382598
38,4908,8834 W State Rd 114,Rensselaer,INDIANA,47978,2198664408,0,1978-12-20,40.941335,-87.216729
39,32979,360 E Division Ave,Barron,WISCONSIN,54812,7155371010,0,2008-02-29,45.401101,-91.852951
40,31656,4360 Golden Center Drive,Placerville,CALIFORNIA,95667,5306261234,0,2006-03-20,38.705239,-120.827954
41,2425,1600 Cedar St,Elmira,NEW YORK,14904,6077341875,0,1973-05-01,42.057302,-76.79519
42,27278,2401 N Mesa St,El Paso,TEXAS,79902,9155322500,0,2001-11-19,31.774944,-106.501849
43,25245,13 S Hwy 141,Crivitz,WISCONSIN,54114,7158547162,0,2000-05-08,45.225026,-87.997498
44,14148,329 E Main,Stanton,MICHIGAN,48888,9898318939,0,1995-05-18,43.293066,-85.078036
45,6466,1660 State Hwy 38,Mount Holly,NEW JERSEY,08060,6092614842,0,1982-12-16,39.981947,-74.780185
46,2976,1200 Wisconsin Dells Pkwy S,Baraboo,WISCONSIN,53913,6082547472,0,1974-07-02,43.574759,-89.779485
47,396,4422 W Main St,Belleville,ILLINOIS,62223,6182335786,0,1962-02-14,38.540103,-90.023504
48,20944,8 Main St,Gray,MAINE,04039,2076576300,0,1997-08-28,43.886134,-70.32935
49,14518,1101 E Tremont Ave,Bronx,NEW YORK,10460,7188244123,0,1994-12-23,40.840401,-73.876884
50,6036,Rt 13 Peterboro St,Canastota,NEW YORK,13032,3156972342,0,1981-12-15,43.088346,-75.751427
51,35245,2115 Neva Road,Antigo,WISCONSIN,54409,7156274666,0,2011-10-21,45.160907,-89.14761
52,1209,12120 Manche Ster Road,Des Peres,MISSOURI,63131,3149662917,1,1970-02-10,38.602058,-90.438545
53,13727,100 N Mclean Blvd,South Elgin,ILLINOIS,60177,8479319966,0,1996-03-01,41.996693,-88.316714
54,10808,3109 S Cleveland Ave,Canton Township,OHIO,44707,3304844884,1,1988-12-15,40.7637,-81.381656
55,23391,100 Old Sugar Creek Road,Fenton,MISSOURI,63026,6363434605,1,2006-10-26,38.489708,-90.486494
56,26469,2518 W Old Spanish Trail,New Iberia,LOUISIANA,70560,3375604331,0,2001-07-26,30.031162,-91.841337
57,5533,2591 Spring Rd,Smyrna,GEORGIA,30080,7704320374,0,1980-07-07,33.883873,-84.476479
58,37852,399 Killian Road,Columbia,SOUTH CAROLINA,29203,8037147900,0,2014-10-30,34.137114,-80.959739
59,816,1338 Main St,Buffalo,NEW YORK,14209,7168841032,0,1966-05-17,42.910112,-78.86694
60,10222,1215 S Front St,Soledad,CALIFORNIA,93960,8316781453,0,1987-09-08,36.418298,-121.321505
61,1823,44 E Main St,Webster,MASSACHUSETTS,01570,5089439009,0,1971-11-02,42.055595,-71.873451
62,18612,710 S Hwy 160,Pahrump,NEVADA,89048,7757278765,0,1996-06-06,36.209146,-115.986045
63,36310,1351 S University Dr,Plantation,FLORIDA,33324,9544750289,0,2013-05-09,26.103006,-80.250569
64,10388,10417 Pacific Hwy Sw,Tacoma,WASHINGTON,98499,2535812264,0,1987-12-22,47.163211,-122.483035
65,15470,782 State St,Springfield,MASSACHUSETTS,01105,4137881444,0,1995-12-07,42.111436,-72.565496
66,11960,1820 Pacific Blvd Sw,Albany,OREGON,97321,5419260929,0,1991-12-16,44.623033,-123.110547
67,10672,728 W Main St,Hillsboro,ILLINOIS,62049,2175323961,1,1988-11-23,39.154069,-89.493821
68,5499,5651 Hwy 20 Ne,Cartersville,GEORGIA,30121,7703868162,0,1980-06-25,34.209851,-84.759256
69,33112,91 State Highway 205,Terrell,TEXAS,75160,9725633324,1,2015-08-10,32.738077,-96.303964
70,4322,1737 51st Ave E,Fife,WASHINGTON,98424,2539228535,0,1977-12-20,47.241522,-122.361066
71,11433,1134 N Main St,Monmouth,ILLINOIS,61462,3097346701,1,1990-08-06,40.925013,-90.649068
72,26740,7150 Hacks Cross Rd,Olive Branch,MISSISSIPPI,38654,6628907885,0,2002-03-12,34.964901,-89.7948
73,1120,3880 Pacific Coast Highway,Torrance,CALIFORNIA,90505,3103738114,0,1969-02-05,33.805874,-118.354057
74,4772,121 N Tyndall Pkwy,Panama City,FLORIDA,32404,8507858097,1,1978-09-27,30.146441,-85.591644
75,11599,5650 Nw 7th Street,Miami,FLORIDA,33126,3052623961,0,1990-10-17,25.777626,-80.286927
76,15889,8700 Pershall Rd,Hazelwood,MISSOURI,63042,3145221070,1,1996-04-02,38.773857,-90.335791
77,11063,720 W Lake Shore Dr,Ashland,WISCONSIN,54806,7156825455,0,1989-07-07,46.588607,-90.891991
78,32703,200 Lower River Rd Nw,Charleston,TENNESSEE,37310,4233361655,1,2007-11-12,35.2908,-84.817595
79,1570,605 Stadium Ave,West Lafayette,INDIANA,47906,7657437518,0,1970-11-10,40.431055,-86.913147
80,4288,4072 Robert C Byrd Dr,Beckley,WEST VIRGINIA,25801,3042527310,1,1977-11-18,37.808358,-81.184847
81,11576,1721 Howe Ave,Sacramento,CALIFORNIA,95825,9169222774,0,1990-10-22,38.59673,-121.41585
82,1065,88-14 Springfield Blvd,Queens Village,NEW YORK,11427,7182171585,0,1968-10-03,40.729198,-73.744415
83,32216,109 East Highway 50,O'Fallon,ILLINOIS,62269,6186328358,1,2008-10-02,38.584563,-89.909183
84,4267,200 16th St,Denver,COLORADO,80202,3035346567,0,1977-12-15,39.741836,-104.988097
85,14774,5017 Hwy 290 W,Austin,TEXAS,78735,5128928780,0,1994-04-23,30.232133,-97.823183
86,11126,6701 Dixie Hwy,Louisville,KENTUCKY,40258,5029334616,1,1989-10-18,38.152515,-85.835601
87,1435,132 Delaware Ave,Delmar,NEW YORK,12054,5184393422,0,1970-06-25,42.629146,-73.80882
88,3408,11280 Patterson Ave,Richmond,VIRGINIA,23233,8047403094,1,1975-09-17,37.598026,-77.621284
89,31969,2026 Concessions Pentagon,Arlington,VIRGINIA,22209,7039203141,0,2007-03-05,38.894432,-77.070306
90,5925,100 Craft Dr,Alamosa,COLORADO,81101,7195892228,0,1981-08-13,37.475429,-105.894045
91,4637,10124 Edmonds Way,Edmonds,WASHINGTON,98020,4257783343,0,1978-07-24,47.791032,-122.368853
92,400,1619 E Joppa Rd,Towson,MARYLAND,21286,4108217593,0,1962-05-22,39.396579,-76.565222
93,14324,1610 W Hwy 50,O'Fallon,ILLINOIS,62269,6186243648,1,1994-08-11,38.592985,-89.955191
94,10367,1150 Hickory Drive,Las Cruces,NEW MEXICO,88001,5755237972,0,1987-12-07,32.292151,-106.788991
95,1966,6921 Military Dr W,San Antonio,TEXAS,78227,2106746321,0,1972-02-22,29.406651,-98.629639
96,2649,814 N Hwy 7,Blue Springs,MISSOURI,64014,8162295554,0,1973-12-18,39.028114,-94.271066
97,36605,12301 E Colonial Dr,Orlando,FLORIDA,32826,4072080441,0,2014-04-09,28.566176,-81.197
98,5476,8875 Limonite Ave,Riverside,CALIFORNIA,92509,9516855526,0,1980-05-28,33.97588,-117.476852
99,953,73 Rainier Ave S,Renton,WASHINGTON,98057,4252280823,0,1967-07-12,47.484108,-122.217821
100,25479,260 Page Avenue,Staten Island,NEW YORK,10307,7182272483,0,2003-12-12,40.517726,-74.234712
101,11825,8251 Princeton Glendale Road,Hamilton,OHIO,45011,5138604106,1,1991-05-06,39.35199,-84.461925
102,27444,1010 4th Ave,Coraopolis,PENNSYLVANIA,15108,4122991450,0,2001-12-20,40.517893,-80.163059
103,10737,4490 Washington St,Denver,COLORADO,80216,3032956961,0,1988-11-15,39.777861,-104.978743
104,2219,1523 Walnut Ave,Dalton,GEORGIA,30720,7062264825,1,1972-11-27,34.760363,-84.999618
105,34792,2733 E Washington Ave,Madison,WISCONSIN,53704,6082401665,0,2013-01-24,43.102039,-89.346019
106,5026,5153 W Chicago Ave,Chicago,ILLINOIS,60651,7732874687,0,1979-10-29,41.894652,-87.755379
107,34268,3677 Marathon Circle,Austell,GEORGIA,30106,7702222596,0,2010-12-20,33.865749,-84.626015
108,25183,160 Brooklyn St,Carbondale,PENNSYLVANIA,18407,5702829835,0,2001-06-18,41.566016,-75.51423
109,22646,610 Apollo Dr,Lino Lakes,MINNESOTA,55014,7633980323,0,2002-07-26,45.182597,-93.11052
110,22168,3511 Tiffin Ave,Sandusky,OHIO,44870,4196099119,0,1999-07-21,41.420973,-82.757067
111,17226,102 W Hwy 303,Grand Prairie,TEXAS,75051,9722379654,0,1996-01-10,32.709979,-97.00281
112,5708,2525 S Martin Luther King Dr,Chicago,ILLINOIS,60616,3128428643,0,1981-01-06,41.847136,-87.616806
113,6827,2026 W Pensacola St,Tallahassee,FLORIDA,32304,8505760539,0,1983-11-02,30.44104,-84.319943
114,10019,700 West 4th Street,Wilmington,DELAWARE,19801,3026558077,0,1987-02-23,39.742851,-75.55812
115,12024,3318 Kirkwood Hwy,Wilmington,DELAWARE,19808,3029991442,0,1992-04-14,39.73593,-75.629333
116,22492,549 Clariton Blvd,Pleasant Hills,PENNSYLVANIA,15122,4126536012,0,2000-09-01,40.331689,-79.945348
117,20505,7101 Leesburg Pike,Falls Church,VIRGINIA,22043,7035386324,0,1999-06-04,38.894636,-77.191032
118,7365,304 Lubbock Hwy,Brownfield,TEXAS,79316,8066378929,1,1985-02-20,33.181822,-102.273683
119,2167,2428 Rt 35,Manasquan,NEW JERSEY,08736,7322234131,0,1972-09-26,40.124138,-74.068489
120,33329,1200 Welsh Rd,North Wales,PENNSYLVANIA,19454,2153618464,0,2011-05-17,40.227288,-75.259117
121,10449,3223 Se Maricamp Rd,Ocala,FLORIDA,34471,3526945522,0,1987-12-18,29.163614,-82.094153
122,26828,111 Lancaster Pike,Ardmore,PENNSYLVANIA,19003,6106497255,0,2002-12-31,40.009359,-75.293123
123,21744,2331 S Main St,Greensboro,GEORGIA,30642,7064530099,0,1996-12-18,33.548312,-83.204364
124,26081,101 Auburn St,Oak Grove,KENTUCKY,42262,2706406322,1,2000-12-21,36.696497,-87.452488
125,6124,3423 Wrightsboro Rd,Augusta,GEORGIA,30909,7067335011,1,1981-12-14,33.468527,-82.077485
126,4119,2302 S 320th St,Federal Way,WASHINGTON,98003,2539413210,0,1977-05-09,47.315474,-122.303278
127,35357,1001 Forestville Road,Wake Forest,NORTH CAROLINA,27587,9195548094,1,2012-07-12,35.944897,-78.506091
128,19238,460 W Broad St,Groveland,FLORIDA,34736,3524299442,1,1996-10-10,28.561903,-81.858959
129,3326,8849 N 7th St,Phoenix,ARIZONA,85020,6029976518,0,1975-05-19,33.565782,-112.06471
130,32168,1733 Alameda St,Compton,CALIFORNIA,90220,3106698802,0,2008-07-18,33.877613,-118.217945
131,11608,4272 County Line Rd,Chalfont,PENNSYLVANIA,18914,2159972159,0,1990-11-20,40.265876,-75.226722
132,23283,1196 Hazel St,Arcadia,LOUISIANA,71001,3182633997,0,1999-10-21,32.560053,-92.913898
133,23329,1105 Old Berry Dr,Abingdon,VIRGINIA,24210,2766284442,1,2000-07-17,36.696278,-82.009318
134,34815,3400 Sheridan Drive,Amherst,NEW YORK,14226,7168371373,0,2012-07-26,42.980358,-78.80727
135,6574,10628 Front Beach Road,Panama City Beach,FLORIDA,32407,8502346096,1,1983-03-03,30.178418,-85.801986
136,4549,4101 Kansas Ave,Kansas City,KANSAS,66106,9132811312,0,1978-06-27,39.089112,-94.675966
137,3776,7379 Westbranch Hwy,Lewisburg,PENNSYLVANIA,17837,5705247022,0,1976-06-23,40.980375,-76.885258
138,30505,7841 Old Nc 10,Icard,NORTH CAROLINA,28666,8283975633,1,2005-01-14,35.718494,-81.466319
139,2864,4830 N Federal Hwy,Lighthouse Point,FLORIDA,33064,9544278141,0,1974-07-08,26.290898,-80.094718
140,284,8030 Nicollet Ave,Bloomington,MINNESOTA,55420,9528886844,0,1960-12-27,44.857845,-93.278999
141,30010,85 N Miller Drive,Sunbury,OHIO,43074,7409651180,1,2005-06-29,40.248524,-82.868047
142,3263,9600 4th St N,St. Petersburg,FLORIDA,33702,7275769405,1,1975-03-28,27.859399,-82.639339
143,791,200 Ne 167th St,North Miami Beach,FLORIDA,33162,3059402092,0,1966-05-04,25.927854,-80.195929
144,12862,3761 Peters Mountain Rd,Halifax,PENNSYLVANIA,17032,7178962535,0,1994-10-31,40.454811,-76.925804
145,6061,4101 S Campbell,Springfield,MISSOURI,65807,4178874101,1,1981-12-18,37.139912,-93.296805
146,37385,18423 Us 20,Goshen,INDIANA,46528,5742961088,1,2014-09-25,41.668181,-85.820132
147,2921,1401 N Memorial Dr,Lancaster,OHIO,43130,7406531870,1,1974-07-26,39.729349,-82.61286
148,23796,2424 Fm 1960 W,Houston,TEXAS,77068,2814441047,0,2000-03-02,30.00575,-95.466916
149,24053,369 Hwy 425 North,Monticello,ARKANSAS,71655,8703677441,0,2002-01-16,33.635582,-91.802215
150,22884,43180 Hayes Rd,Clinton Township,MICHIGAN,48038,5862268762,0,2000-02-17,42.613544,-82.972038
151,26594,3790 Quebec St,Denver,COLORADO,80238,3033213170,0,2002-12-21,39.769024,-104.902018
152,35642,1908 Avenida De Los Arboles,Thousand Oaks,CALIFORNIA,91362,8054922555,0,2012-10-24,34.210742,-118.843466
153,32187,6680 North Fifth Street,North Las Vegas,NEVADA,89086,7026392372,0,2012-06-11,36.281425,-115.134532
154,6431,10530 W Flagler St,Sweetwater,FLORIDA,33174,3055528401,0,1982-11-08,25.768213,-80.366668
155,31601,1604 E County Line Road,Ridgeland,MISSISSIPPI,39157,6013981658,1,2006-05-12,32.399995,-90.12228
156,12161,1750 Sw Saint Lucie West Blvd,Port Saint Lucie,FLORIDA,34986,7728712600,0,1992-09-02,27.310904,-80.405492
157,6962,1024 Elmwood Ave,Columbia,SOUTH CAROLINA,29201,8037999523,1,1984-04-17,34.012247,-81.04105
158,36594,812 Eastgate North Drive,Cincinnati,OHIO,45245,5137522008,1,2015-10-26,39.099193,-84.27066
159,2022,3223 Spencer Hwy,Pasadena,TEXAS,77504,7139417410,0,1972-04-27,29.665441,-95.194146
160,31251,1701 W Fm 646,League City,TEXAS,77573,2815348687,0,2006-08-16,29.470211,-95.089744
161,25642,1660 Venice Blvd,Los Angeles,CALIFORNIA,90006,3237338697,0,2001-07-26,34.043932,-118.290668
162,12531,5448 Big Tyler Rd,Cross Lanes,WEST VIRGINIA,25313,3047766985,1,1993-06-30,38.426944,-81.785183
163,24950,212 Main St,Wilmington,MASSACHUSETTS,01887,9786584500,0,2001-05-31,42.557571,-71.181206
164,17733,25 E Chestnut St,Mifflinburg,PENNSYLVANIA,17844,5709663337,0,1995-12-18,40.921469,-77.035953
165,27385,813 Front St,Buchanan,MICHIGAN,49107,2694098031,0,2002-03-07,41.827616,-86.350078
166,32884,8435 N Beltline Road,Irving,TEXAS,75063,2142770750,1,2008-05-27,32.921411,-96.994337
167,26347,1424 M 32 West,Alpena,MICHIGAN,49707,9893589255,0,2001-05-24,45.062085,-83.479397
168,11034,1755 Columbia Ave,Lancaster,PENNSYLVANIA,17603,7173975112,0,1989-10-03,40.038473,-76.351686
169,13009,2515 Kaliste Saloom,Lafayette,LOUISIANA,70508,3379892750,0,1993-10-11,30.157009,-92.047177
170,30769,79-225 Hwy 111,La Quinta,CALIFORNIA,92253,7605647701,0,2004-03-02,33.703708,-116.280546
171,1527,3671 S Congress,Lake Worth,FLORIDA,33460,5619688484,0,1970-09-11,26.622422,-80.089547
172,33846,3670 S Eason Blvd,Tupelo,MISSISSIPPI,38804,6628429600,0,2011-07-27,34.236259,-88.703064
173,5837,Franklin Vlg Shpg Ctr,Kittanning,PENNSYLVANIA,16201,7245436542,0,1981-07-03,40.81247,-79.548174
174,6718,2875 Apalachee Pky,Tallahassee,FLORIDA,32301,8506561117,0,1983-08-18,30.426608,-84.231647
175,512,3201 E Broadway,Quincy,ILLINOIS,62301,2172228191,0,1963-05-21,39.935587,-91.364523
176,25992,3950 Truxel Road,Sacramento,CALIFORNIA,95834,9165150814,0,2003-06-02,38.641447,-121.508058
177,24680,937 Alabama St,Columbus,MISSISSIPPI,39702,6623281515,0,2000-05-11,33.493815,-88.366135
178,11464,40950 Merchants Ln,Leonardtown,MARYLAND,20650,3014757944,0,1990-07-02,38.30508,-76.659387
179,27805,12904 State Rte 664 S,Logan,OHIO,43138,7403857860,1,2001-12-22,39.540588,-82.438884
180,4375,329 2nd St,Williamsburg,VIRGINIA,23185,7572200630,0,1978-03-01,37.273076,-76.683198
181,6348,7140 Miramar Rd,San Diego,CALIFORNIA,92121,8582719151,0,1982-08-30,32.880434,-117.15957
182,17949,4176 E Dakota Avenue,Fresno,CALIFORNIA,93726,5592211377,1,1996-05-20,36.786488,-119.755479
183,142,3701 Broadway,Fair Lawn,NEW JERSEY,07410,2017941313,0,1958-12-05,40.926113,-74.099762
184,11937,60 S Market St,East Palestine,OHIO,44413,3304261117,1,1991-11-08,40.831962,-80.539175
185,27556,113 East Gate Drive,Washington,ILLINOIS,61571,3096985555,0,2002-01-22,40.715808,-89.507619
186,10625,3901 Minnesota Avenue Ne,Washington,DISTRICT OF COLUMBIA,20019,2023882191,0,1988-11-02,38.893411,-76.949857
187,5134,884 W Market St,Smithfield,NORTH CAROLINA,27577,9199349306,1,1979-08-09,35.521769,-78.3585
188,31482,13118 S Us Hwy 301,Riverview,FLORIDA,33569,8136774074,0,2006-06-20,27.795193,-82.334202
189,20769,1600 Boston Rd,Bronx,NEW YORK,10460,7185427915,0,1998-12-18,40.835464,-73.890648
190,12248,2521 Guerneville Rd,Santa Rosa,CALIFORNIA,95401,7075284662,0,1992-11-23,38.452928,-122.770523
191,10275,11041 Racetrack Rd,Ocean Pines,MARYLAND,21811,4106415230,0,1987-10-09,38.377198,-75.165136
192,1874,893 Cypress Gardens Road,Winter Haven,FLORIDA,33884,8632948711,1,1971-10-13,28.003693,-81.714194
193,3849,1028 Mc Kinley Pky,Buffalo,NEW YORK,14220,7168211211,0,1976-11-02,42.857957,-78.825013
194,5564,5725 W Irlo Bronson Memorial Pky,Kissimmee,FLORIDA,34746,4073966465,0,1980-08-22,28.333526,-81.513709
195,20339,569 Ordnance Rd,Glen Burnie,MARYLAND,21060,4107686350,0,1997-10-30,39.196146,-76.598308
196,841,13705 Euclid Ave,East Cleveland,OHIO,44118,2168512431,0,1966-09-20,41.525505,-81.587852
197,27413,Walker Springs   I 40,Knoxville,TENNESSEE,37923,8655319500,1,2002-04-01,35.925047,-84.065488
198,11872,100 N Willow Road,Missouri Valley,IOWA,51555,7126422711,0,1991-07-17,41.551214,-95.911035
199,10760,1395 Santa Fe,Denver,COLORADO,80223,3037446769,0,1988-11-30,39.691149,-104.992785
200,5421,612 E New Bern Road,Kinston,NORTH CAROLINA,28501,2525238925,1,1980-04-24,35.238119,-77.573857
201,22241,4960 W Ajo Hwy,Tucson,ARIZONA,85757,5209088696,0,1998-03-30,32.171993,-111.071094
202,904,265 W Oakland Park Blvd,Oakland Park,FLORIDA,33311,9545658881,0,1966-12-06,26.166799,-80.148806
203,10330,4638 Atlanta Hwy,Loganville,GEORGIA,30052,7704662002,0,1987-11-18,33.834634,-83.890793
204,5972,131 Pleasant Dr,Aliquippa,PENNSYLVANIA,15001,7243780622,0,1981-10-20,40.634363,-80.317707
205,26202,3009 Hwy 190 W,Hammond,LOUISIANA,70401,9855420568,0,2002-08-07,30.503951,-90.496449
206,11171,3460 Georgia Highway 124,Snellville,GEORGIA,30278,7709856930,0,1989-11-19,33.804929,-84.042769
207,32611,7055 Narcoossee Rd,Orlando,FLORIDA,32829,4072184031,0,2008-11-11,28.462001,-81.272524
208,19541,3690 E 104th Ave,Thornton,COLORADO,80229,3034530708,0,1998-11-30,39.884168,-104.944098
209,1462,2114 4th St,San Rafael,CALIFORNIA,94901,4152589214,0,1970-07-03,37.975933,-122.547035
210,4230,8490 Fort Smallwood Rd,Pasadena,MARYLAND,21122,4104374455,0,1977-08-31,39.157185,-76.516815
211,23450,6220 W Park Blvd,Plano,TEXAS,75093,9722502349,1,2002-05-21,33.027004,-96.833948
212,14723,135 Richmond Hwy,Amherst,VIRGINIA,24521,4349469009,1,1995-05-31,37.586997,-79.048432
213,1032,536 Post Rd,Fairfield,CONNECTICUT,06430,2032597973,0,1968-06-11,41.149143,-73.244774
214,35584,2750 Prairie Lakes Drive,Sun Prairie,WISCONSIN,53590,6088257796,0,2013-10-18,43.166587,-89.267058
215,292,3144 Nw Cache Rd,Lawton,OKLAHOMA,73505,5803519820,1,1961-07-25,34.622951,-98.434742
216,2872,220 E Oak St,Conway,ARKANSAS,72032,5013272117,0,1974-08-08,35.092114,-92.426541
217,6098,2701 Montgomery St,Savannah,GEORGIA,31405,9122335508,1,1981-12-16,32.053057,-81.106761
218,3760,1126 E Mcmillan St,Cincinnati,OHIO,45206,5137513751,1,1976-09-06,39.125951,-84.484895
219,19384,101 S Greer Blvd,Pittsburg,TEXAS,75686,9038561000,0,1998-07-09,32.996286,-94.959846
220,34803,5320 Norwood Ave,Jacksonville,FLORIDA,32208,9047684000,0,2011-10-21,30.371322,-81.664407
221,21302,9437 Lee Rd,Brighton,MICHIGAN,48116,8102298436,0,1998-02-01,42.507147,-83.761089
222,16071,5600 E Pickard Rd,Mt Pleasant,MICHIGAN,48858,9897737220,0,1996-04-26,43.61107,-84.737508
223,768,31-35 Atlantic Avenue,Oceanside,NEW YORK,11572,5165362767,0,1966-02-15,40.638874,-73.641319
224,12931,892 Ranger Rd,Rochelle,ILLINOIS,61068,8155618827,0,2000-07-13,41.932588,-89.034932
225,13623,127 N Miami St,West Milton,OHIO,45383,9376983665,1,1994-06-29,39.964309,-84.328848
226,3330,1666 Winchester,Memphis,TENNESSEE,38116,9013450053,0,1975-06-24,35.054124,-90.00856
227,36994,1116 Polk Street,Mansfield,LOUISIANA,71052,3188723550,0,2015-05-14,32.037482,-93.697524
228,6132,7140 Louetta Rd,Spring,TEXAS,77379,2813704357,0,1982-02-02,30.022328,-95.522403
229,20840,10321 W 21st,Wichita,KANSAS,67212,3167297300,1,1997-07-24,37.722052,-97.462083
230,25711,2600 S Gregg,Big Spring,TEXAS,79720,4322647730,0,2001-01-09,32.228684,-101.471033
231,31302,1700 W Columbia St,Farmington,MISSOURI,63640,5737562910,1,2005-12-29,37.770448,-90.446696
232,7689,I 71 & Sr 227,Carrollton,KENTUCKY,41008,5027325613,1,1985-12-03,38.65089,-85.125071
233,2171,355 S Schmale Rd,Carol Stream,ILLINOIS,60188,6302210536,0,1972-08-31,41.894067,-88.102416
234,7373,12350 Eastex Fwy,Houston,TEXAS,77039,2814494425,0,1985-03-20,29.902143,-95.310931
235,20513,5506 Backlick Rd,Springfield,VIRGINIA,22151,7036580069,0,1998-12-26,38.800812,-77.185341
236,12032,11055 Springhill Dr,Spring Hill,FLORIDA,34608,3526109121,1,1991-12-06,28.461702,-82.541818
237,12527,5065 Main St,Trumbull,CONNECTICUT,06611,2033717040,0,1993-06-17,41.229379,-73.226259
238,25654,3519 Highway 49,Collins,MISSISSIPPI,39428,6017652210,0,2012-07-26,31.6499,-89.570579
239,2034,345 N Imperial Ave,El Centro,CALIFORNIA,92243,7603530446,0,1972-04-22,32.795786,-115.569613
240,4949,1033 E Capitol Expwy,San Jose,CALIFORNIA,95121,4082257662,0,1979-06-19,37.299934,-121.822433
241,28436,259 Cherry Blossom Way,Georgetown,KENTUCKY,40324,5028674942,1,2001-12-19,38.276483,-84.559902
